,id,Resource Name,Launch URL,Launch URL Languge,Organisation Name,Launch URL Date,Resources Offered,Access Method,Operating Hours,Freeform Address,Postcode,State/WP,City,GPS Plus Code,Contact Method(s),Contact Number(s),Latest Social Media Post URL,Latest Social Media Post Date,Imported by User,Info Source,Import Batch Name,Import Date,GPS Latitude,GPS Longitude,Resource End Date,Contact Name,Religious,Any Other Limits?,Access Method Other,Donations Bank Info,Donations Accepted,Freeform Notes Misc,Resource Freeform Notes,Other Contact Details,Contact Freeform Info,Must Contact First,Quantity Limits,Other Limits Details,Unique Identifier(RL),Import Status,Covers Area?,Donations Accepted Other,Estimated Supply Levels,Launch Freeform Text,Government Funded,Inactive?,Resources Offered Other,Launch URL Language Other,createdTime
128,recJAeeL9RKr0Bm1Y,Food bank at Restoran Shi Hai,https://m.facebook.com/story.php?story_fbid=4708026375893079&id=100000572888867,"['Chinese', 'English']",Restoran Shi Hai,2021-06-21,['General Supplies'],['Self-Service'],11:00 - 18:00,"48, Jalan Besar, Lima Kedai 81550 Gelang Patah, Johor",81550.0,Johor,Johor Bahru,"GJ28+GF Skudai, Johor, Malaysia",['Call'],016 725 4192,https://www.facebook.com/story.php?story_fbid=4708026375893079&id=100000572888867,2021-07-21,kilowatt,,Initial Import,2021-07-13T06:49:43.000Z,1.5013125,103.6161875,,Sharon Tok,,,,,,,,,,,,,ImportRL62,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:43.000Z
129,recLJ3jW3KhMezHep,Gerobok Rezeki by Kedai Emas Anuar Bandar Baru Uda,https://www.facebook.com/photo?fbid=483174319417436&set=pcb.322253189616339,['Malay'],Kedai Emas Anuar BBU Johor,2021-06-21,['General Supplies'],['Self-Service'],,"No 41, 8, Jalan Padi Emas 1, Bandar Baru Uda, 81200 Johor Bahru, Johor, Malaysia",81200.0,Johor,Johor Bahru,"FPV6+53 Johor Bahru, Johor, Malaysia",['WhatsApp'],011-2782-7696,https://www.facebook.com/emasanuarbbujohor,2021-06-21,kilowatt,,Initial Import,2021-07-13T06:49:44.000Z,1.4929375,103.7101875,,Amira,,,,,,,,,,,,,ImportRL64,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:44.000Z
130,rec0nT2Wx2GKVGhID,Food bank at Hotlink Setia Indah,https://www.facebook.com/groups/eat.whereveruare/permalink/4156797421106360/,['Chinese'],Hotlink Setia Indah,2021-07-21,['General Supplies'],['Self-Service'],11:00 - 18:00,"30, Jalan Setia 3/7, Taman Setia Indah 81100 Johor Bahru",81100.0,Johor,Johor Bahru,"HQF5+6C Johor Bahru, Johor, Malaysia",['Call'],012-718-7376,https://www.facebook.com/groups/eat.whereveruare/permalink/4156797421106360/,2021-07-21,kilowatt,,Initial Import,2021-07-13T06:49:44.000Z,1.5730624999999998,103.7585625,,?,,,,,,,,,,,,,ImportRL66,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:44.000Z
131,recCCIswmPcPQoVjZ,Food bank at KY Fruits Austin,https://www.facebook.com/groups/eat.whereveruare/permalink/4156797421106360/,['Chinese'],KY Fruits Austin,2021-07-21,['General Supplies'],['Self-Service'],11:00 - 18:00,"35, Jalan Mutiara Emas 2A, Taman Mount Austin 81100 Johor Bahru",81100.0,Johor,Johor Bahru,"HQ3M+PQ Johor Bahru, Johor, Malaysia",['Call'],016-778-5085,https://www.facebook.com/groups/eat.whereveruare/permalink/4156797421106360/,2021-07-21,kilowatt,,Initial Import,2021-07-13T06:49:44.000Z,1.5543125,103.7844375,,?,,,,,,,,,,,,,ImportRL65,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:44.000Z
132,recdoUW2JM5NTwp8O,Food bank at OM Peace,https://www.facebook.com/groups/eat.whereveruare/permalink/4156797421106360/,['Chinese'],OM Peace,2021-07-21,['General Supplies'],['Self-Service'],11:00 - 18:00,"47, Jalan Molek 1/5A, Taman Molek 81100 Johor Bahru",81100.0,Johor,Johor Bahru,"GQJQ+VP Johor Bahru, Johor, Malaysia",['Call'],013-714-6002,https://www.facebook.com/groups/eat.whereveruare/permalink/4156797421106360/,2021-07-21,kilowatt,,Initial Import,2021-07-13T06:49:45.000Z,1.5321875,103.7893125,,jessie,,,,,,,,,,,,,ImportRL67,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:45.000Z
133,recrZEWysIW5NMteG,Food bank at Family Kitchen,https://www.facebook.com/106872334147099/posts/361117135389283/,['Chinese'],Family Kitchen,2021-07-21,['General Supplies'],['Self-Service'],,"9, Jalan Harmonium 35/1, Taman Desa Tebrau 81100 Johor Bahru",81100.0,Johor,Johor Bahru,"HQ3Q+WR Johor Bahru, Johor, Malaysia",['Email'],simfamilykitchen@gmail.com,https://www.facebook.com/simfamilykitchen/posts/361117135389283,2021-07-21,kilowatt,,Initial Import,2021-07-13T06:49:45.000Z,1.5548125,103.7895625,,?,,,,,,,,,,,,,ImportRL68,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:45.000Z
134,rec31nN8mJETaVgGm,Food bank by Hotel Sentral Johor Bahru,https://www.facebook.com/194554012560/posts/10158967211912561/,['English'],Hotel Sentral Johor Bahru,2021-06-21,['General Supplies'],['Self-Service'],?,"17, Jalan Tenteram, Tanjung Puteri, 80300 Johor Bahru, Johor, Malaysia",80300.0,Johor,Johor Bahru,"FQ69+PJ Johor Bahru, Johor, Malaysia",['Call'],07-222-7788,https://www.facebook.com/HotelSentralJohorBahru/posts/4140050852737562,2021-06-21,kilowatt,,Initial Import,2021-07-13T13:25:11.000Z,1.4618125,103.7690625,,?,,,,,,,,,,,,,ImportRL97,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T13:25:11.000Z
135,recylV5z02NSUuDmc,Yayasan Food Bank Malaysia,https://www.facebook.com/yayasanfoodbankmalaysia/,"['Malay', 'English', 'Mandarin']",Non-profit organisation,2019-01-07,"['Premade Meals', 'Fresh Supplies', 'General Supplies', 'Baby Supplies']",['Self-Service'],Everyday 9am-6pm,"No.8 Jalan BA 4, 1, Kawasan Perindustrian, Bukit Angkat,Selangor",43000.0,Selangor,Kajang,XQX9+JG ,['Call'],011-3767 0600,https://www.facebook.com/337803346835740/posts/853212735294796/,2021-07-13,Lim,Social Media Post,Initial Import,2021-07-13T13:49:43.000Z,,,,,,,,Maybank account:5660 1063 0584,"['Dry Goods', 'Fresh Goods', 'Funding']",,,,None,,,,,,,,,,,,,,2021-07-13T13:49:43.000Z
136,rec7txYt3rd0f44qZ,Supercube Foodbank,https://www.instagram.com/p/CP-iWHdDYZi/,['Malay'],The Enchantress' Cauldron,2021-06-11,['General Supplies'],['Self-Service'],Mon-Sun 10am-7pm,,93050.0,Sarawak,Kuching,"H8HC+WR Kuching, Sarawak, Malaysia","['WhatsApp', 'Instagram DM']",+60 10-205 2101,,2021-06-26,MeeHonn,,Initial Import,2021-07-11T10:19:07.000Z,1.5798125,110.3220625,,,,,,,,,Access requires MySejahtera app and ID card,"IG: https://www.instagram.com/tecauldron/?hl=en, FB: https://www.facebook.com/TECauldron/",,,,,,,True,,,,,,,,2021-07-11T10:19:07.000Z
137,reclOHgEGJeUGh3cp,I Am Yogost Mount Austin,https://www.facebook.com/heyiamyogostmy/posts/522512465836402,"['English', 'Mandarin']",I Am Yogost,2021-07-06,['General Supplies'],['Self-Service'],"Mon-Thurs 11.30am-7.30pm, Friday 11am-9.30pm, Sat-Sun 11.30am-9.30pm","29, Jalan Austin Heights 8/3, Taman Mount Austin",81100.0,Johor, Johor Bahru,"HQ6G+VV Johor Bahru, Johor","['WhatsApp', 'Call', 'FB Message']",017-842 8968,https://www.facebook.com/permalink.php?story_fbid=338827871085881&id=104051337896870&__cft__[0]=AZVwaOfg29vOMMZiY0CDtkzjyZJDZiYypy8YpGtLb-meA3TjCreGH_sPKUz0Tf4oVtb28QmwpvquLY1_NazHKpRsJb4g92_NKRuf8YT2_-2iC0YHREffInFp_RuEoNFozq6urIE6kMip39smvMpLyMts&__tn__=%2CO%2CP-R,2021-07-11,peez,Social Media Post,Initial Import,2021-07-11T15:45:37.000Z,1.5621874999999998,103.7771875,,,,,,,['Dry Goods'],,,https://www.facebook.com/I-Am-Yogost-Mount-Austin-%E6%88%91%E6%98%AF%E9%85%B8%E5%A5%B6%E5%90%9B-104051337896870/,,,,,,,,,1.0,,,,,,2021-07-11T15:45:37.000Z
138,recn3Z0ZCJud3VUGF,I Am Yogost Seremban Uptown,https://www.facebook.com/heyiamyogostmy/posts/522512465836402,"['English', 'Mandarin']",I Am Yogost,2021-07-03,['General Supplies'],['Self-Service'],"Mon-Thurs 11.30am-7.30pm, Friday 11am-9.30pm, Sat-Sun 11.30am-9.30pm","No 299, Jalan S2 B13, Uptown Avenue Seremban 2",70300.0,Negeri Sembilan,Seremban,"MWW6+77 Seremban, Negeri Sembilan","['WhatsApp', 'Call', 'FB Message']",014-237-0299,https://www.facebook.com/iamyogostserembanuptown/posts/500889340919556?__cft__[0]=AZWnSoyNnKlZU5sybJJRtQ1zhRREjUePBIPOfn5NzOtjySDVJWWrArmmU2K99JRUoEFW5PHbO098YH0awnX0Luyn_YLcz8VkpOzH2nQX8-HEpSGqcl4VblxDUrvab9rSNHGIB1Fuiviv0XVOkkiQMakW&__tn__=%2CO%2CP-R,2021-07-10,peez,Social Media Post,Initial Import,2021-07-11T16:52:54.000Z,2.6956875,101.9106875,,,,,,,['Dry Goods'],,,https://www.facebook.com/iamyogostserembanuptown/,,,,,,,,,1.0,,,,,,2021-07-11T16:52:54.000Z
139,recokYsEUjBEpKggv,I Am Yogost Sri Petaling,https://www.facebook.com/heyiamyogostmy/posts/522512465836402,"['English', 'Mandarin']",I Am Yogost,2021-07-03,['General Supplies'],['Self-Service'],"Mon-Thurs 11.30am-7.30pm, Friday 11am-9.30pm, Sat-Sun 11.30am-9.30pm","45g, Jalan Radin Bagus",57000.0,Kuala Lumpur,Sri Petaling,"3MCW+32 Kuala Lumpur, Federal Territory of Kuala Lumpur","['WhatsApp', 'Call', 'FB Message']",014-652-1867,https://www.facebook.com/heyiamyogostsripetaling/posts/329159685343939?__cft__[0]=AZXBwkfH-1BsA0sfOtqR-DvYuOa5lLwtJKDt2XKHjpVNklJNMSR8nwSPO14teV1b5ova1aCB449-O0HQDSs9wO6Hkrn3UP14XZan1rtQLKNdh7nqBAbHxMcGip4x9sKeGR-A8NO0gw7_0_hgcbRW76HI&__tn__=%2CO%2CP-R,2021-07-03,peez,Social Media Post,Initial Import,2021-07-11T17:09:42.000Z,3.0701875,101.6950625,,,,,,,['Dry Goods'],,"Maggi, Milo, Nestum individual packs",https://www.facebook.com/heyiamyogostsripetaling/,,,,,,,,,1.0,,,,,,2021-07-11T17:09:42.000Z
140,rec9aSl6C8qaFGRTM,I Am Yogost The Landmark Klang,https://www.facebook.com/heyiamyogostmy/posts/522512465836402,"['Mandarin', 'English']",I Am Yogost,2021-07-06,['General Supplies'],['Self-Service'],"Mon-Thurs 11.30am-7.30pm, Friday 11am-9.30pm, Sat-Sun 11.30am-9.30pm","13a, Persiaran Batu Nilam 16, Bandar Bukit Tinggi 2",41200.0,Selangor,Klang,"XCVV+W6 Klang, Selangor","['WhatsApp', 'Call', 'FB Message']",014-942-6839,https://www.facebook.com/heyiamyogostklang/posts/269893104932017?__cft__[0]=AZVOME75FU1qFDx4sySCiWRH2nIMnY2d0ZZWVIaIa69yuVuxI-9lBFJwMUO_era2W6J2ZuO6AwYSEGmUsY6c4RcIlgYzCVb0SLhMNrQMxkoYnLpj_RqzeHrn5qer8b16YGxy63poOkZAGWblyJlITk0Y&__tn__=%2CO%2CP-R,2021-07-08,peez,Social Media Post,Initial Import,2021-07-11T17:44:49.000Z,2.9948125,101.4430625,,Ivy,,,,,"['Dry Goods', 'Fresh Goods']","Cash donations not recommended, food donations preferred.","Diapers, Dugro powdered milk, Maggi family pack, Milo family pack, Salt, Cream crackers, Canned food, Oil, Rice 5kg, Mihun, Onion",https://www.facebook.com/heyiamyogostklang,,,,,,,,,1.0,,,,,,2021-07-11T17:44:49.000Z
141,reccKRufBub3LGe9M,Gerobok Rezeki by Masjid Al-Mukhlisin Alam Damai Cheras KL,https://www.facebook.com/masjidalmukhlisinalamdamai/posts/4085013728277777?__cft__[0]=AZU_fD4ZaX0rkIrThbouNY_U6M4S7a_XOR01YeEvEUH4EcIsr6pMrImVJqnDCUxboUPIj2s6FAQlNGARrwe_FrDsMxRIjWrwG3XBPdoVqlwUnOpd0qih77Uoy8J3CP8Xjf9v0lAvupnM62zRwsnOgyny&__tn__=%2CO%2CP-R,['Malay'],Masjid Al-Mukhlisin Alam Damai Cheras KL,2021-06-28,['General Supplies'],['Self-Service'],Mon-Fri 9am-12pm & 2pm-4pm,"7, Jalan Damai Bakti, Alam Damai",56000.0,Kuala Lumpur,Cheras,"3P7R+4R Kuala Lumpur, Federal Territory of Kuala Lumpur","['WhatsApp', 'Call']","017-238-5416, 019-444-7149",https://www.facebook.com/masjidalmukhlisinalamdamai/posts/4111831292262687?__cft__[0]=AZWxMNBUnSsRWokB5rTVWpUqKQeFNKG7jVIFOHQ4G5QjTCuATelaKSHPDb_9Iw52bFdoMqa9eE7S6s8c8lrvBm_GBSPYdAsrjCi54GTavXNuO_Gf87Bez2rTm-Y2r9wjfi8YXH4_XvKatwgkZz9ORtv4a4SHjIp8IlKGIdIGTJ-GEg&__tn__=%2CO%2CP-R,2021-07-08,peez,Social Media Post,Initial Import,2021-07-11T18:06:53.000Z,3.0628125,101.7420625,,"Ustaz Azan, Encik Haizir",Muslim,,, Bank Muamalat 140 2000 353 3714 @ Masjid Al-Mukhlisin,"['Dry Goods', 'Funding']",,"Salt, Eggs, Maggi, Rice 5kg, Cream crackers, Oil, Sauces, Flour, Canned food",,,True,,,,,,,1.0,,,,,,2021-07-11T18:06:53.000Z
142,rechiXC49YEfGbNu4,Foodbank in front of Muk En Methodist Church Setapak KL,https://www.facebook.com/RaymondYam9319/posts/1937044909780495,"['Mandarin', 'Malay']",N/A,2021-07-06,['General Supplies'],['Self-Service'],10am onwards till supply runs out (or 3pm as stated in FB post picture),"38, Jln 9/23A, Medan Makmur, Off Jln Usahawan, ",53300.0,Kuala Lumpur,Setapak,"5PWC+R6 Kuala Lumpur, Federal Territory of Kuala Lumpur",['FB Message'],,https://www.facebook.com/RaymondYam9319/posts/1937044909780495,2021-07-12,peez,Social Media Post,Initial Import,2021-07-12T14:30:57.000Z,3.1970625,101.7205625,,Raymond Yam Kok Pun,,,,,"['Dry Goods', 'Other']","Not affiliated with Muk En Methodist Church despite set up in front of the Church. Address in FB post (No 30, Jalan 9/23a, Medan Makmur, 53300 Kuala Lumpur) differs from photo location in FB post. Quick check @ GMaps shows it being @ No 38, Jalan 9/23a, Medan Makmur, 53300 Kuala Lumpur. I have used address @ No 38 as text on photo states ""located in front of Muk En and next to Restaurant Shuang Ling"" and photo of location+cross check with GMaps street view shows that indeed is before Muk En Church.","Bread loafs, Oil packets, Cream crackers, Mihun, Assorted bread buns, Instant noodle packs, Canned food, Detergent",https://www.facebook.com/RaymondYam9319/posts/1937044909780495,Could contact FB post a day before to check if there will still be supplies to collect tomorrow,,,,,,,Any other necessites welcomed too,1.0,,,,,,2021-07-12T14:30:57.000Z
143,recZ4o0kF9h13OCeH,Cheras Rangers FC Foodbank @ Taman Kota Cheras,https://www.facebook.com/ytjtfc/photos/a.317954372296701/974954056596726/,['Malay'],N/A,2021-07-03,['General Supplies'],['Arrange Pickup'],? Not stated in post,TKC 3/2 Fasa 3 Taman Kota Cheras,43200.0,Kuala Lumpur,Cheras,No specific address given,"['Call', 'WhatsApp', 'FB Message']","017-299-3049, 019-681-1068",https://www.facebook.com/ytjtfc/photos/a.317954372296701/974954056596726/,2021-07-03,peez,Social Media Post,Initial Import,2021-07-12T18:06:34.000Z,,,,,,,,Maybank acc 158 293 791 801 (Muhammad Farhan),"['Funding', 'Dry Goods']",There's no specific address stated in the FB post. Probably have to contact them beforehand to access supply / gain full address.,"Eggs, Flour, Coffee, Sugar, Salt, Condensed milk, Dishwash liquid, Instant noodles, Cream crackers, Rice 5kg, Mihun, Sauces, Sanitary pads, Soap bars, Hand sanitizers",https://www.facebook.com/ytjtfc/,,True,,,,,,,,,,,,,2021-07-12T18:06:34.000Z
144,rec5d1K78iDYZ7qQC,Supercube Foodbank @ Supercube HQ Setapak,https://www.facebook.com/supercubebyrose/posts/123161849922160?__cft__[0]=AZVVpPBv3teeRbgyU6Oj-E8Mvoy2ewio7lMeZUn0JW8sI1HP2dLCD-ZmN7Okt79xkA5TKJfZrbPnRpvWpUN4VHOpz3Yiv-xVhEwuXMSb1bkk9lt3JUp3lrE30R9Gz9NQPChDqxDKCJBxwgzvdpaj2sr2&__tn__=%2CO%2CP-R,['Malay'],Supercube International Sdn Bhd,2021-06-02,['General Supplies'],['Self-Service'],? not stated in post,"F-1-11, Ground Floor, (Behind Cash & Converters), Pusat Komersial Starparc Point, Jln Taman Ibu Kota",53300.0,Kuala Lumpur,Setapak,"6P4C+2P Kuala Lumpur, Federal Territory of Kuala Lumpur","['Call', 'WhatsApp']","010-269-1575, 010-319-3219",https://www.facebook.com/supercubebyrose/posts/141245474780464?__cft__[0]=AZXSeirw673e-T3Zx1d7yt7q8ARKO0ccAXlDWknsofMAHY7k7Igw6N5MPxJyLmQyFFjxNPwShsZApE2WzQAgL3kSSuAPK_P7yuX-i9WbZVA_T86dykCepnGhp7HfFUz8d69uVYU4WVolu_AsTr5VUb1g&__tn__=%2CO%2CP-R,2021-07-09,peez,Social Media Post,Initial Import,2021-07-12T18:18:33.000Z,3.2050625,101.7218125,,,,,,,['Dry Goods'],,"Instant noodles, Sugar, Creamer, Rice, Eggs, Canned items",,"I got the 1st number off the FB page, and 2nd off GMaps.",,,,,,,,,,,,,,2021-07-12T18:18:33.000Z
145,reclBx1YGBKno2Wdj,11.7.21~16.7.21 Sunshine Date Premade Meals @ Aman Suria PJ,https://www.facebook.com/asunshinedate/posts/349688606797374?__cft__[0]=AZX-_wAJ8yk0HFoJI5DIVZ-dRzdtWH-1mzz-UvR3yTY-nTqRYOCeoxBUsZfxK50SrX0KOxLF6MCPJecSrB_4ZZSJIWudLqz0fE3O2DDF2nb5MqFe7SnZCPmSjCUWnIJjjepPDU6ZyslS1IJcIT5yo2Dh&__tn__=%2CO%2CP-R,"['English', 'Mandarin']",Sunshine Date,2021-07-11,['Premade Meals'],['Self-Service'],12pm or 1pm onwards till supply finished,"District 13 Cafe, J-G​-19, Jalan PJU 1/43, Aman Suria",47301.0,Selangor,Petaling Jaya,"4HCV+5V Petaling Jaya, Selangor","['Call', 'WhatsApp']",012-428-9722,https://www.facebook.com/lengyein/posts/361539025330198?__cft__[0]=AZVqFiWgBll8UJceiFp3rtb9BTzcQqJHjM01eaffHUZJ7YZtv-gnzkkOJ_In5qpDopGG1IU5OvLHdcJH_rJTclgoPzEovdgyBGdylVSvLGyajtN_lkB-nywZtq396DPF510Vtut0_rRE6gKXGzV4gD9B&__tn__=%2CO%2CP-R,2021-07-12,peez,Social Media Post,Initial Import,2021-07-12T18:33:56.000Z,3.1204375,101.5946875,2021-07-16,Ms. Casey Wong,,['Intermittent Offer'],,,['Funding'],"For donation/ sponsoring of ready made/hot meals, do FB DM:-https://www.facebook.com/cxkhei
https://www.facebook.com/asunshinedate/",,,,,"1 ready made/ hot meal per pax, or max 2 ready made /hot meals per pax. 100 meals prepared in total.",,,,,,1.0,,,,,,2021-07-12T18:33:56.000Z
146,recdL3rvFTrMLejjY,The 60s Kopitiam Foodbank @ Cheras,https://www.facebook.com/the60stp/posts/259956982597538?__cft__[0]=AZVIIwAfSvXJK25XmRBStr8nCMK-dC6thnJq-XUZng98DVvAW5yQEiQY1e605tMnYI6EBLQi1BAp9u34hyDPo8cTon2c0q1AZb5XYocdgSc-N4Kx959HEITNj0zScUzoUXPQoAxRiU8wB3NdKTPIsWxr&__tn__=%2CO%2CP-R,['Mandarin'],The 60s Kopitiam,2021-07-02,['General Supplies'],"['Self-Service', 'Home Delivery']",? But operating hours: 8am - 430pm,"The 60's Kopitiam, No 5, Jalan Tun Perak 2, Taman Tun Perak",43200.0,Selangor,Cheras,"3Q75+44 Cheras, Selangor","['Call', 'WhatsApp', 'FB Message']",018-988-6060,https://www.facebook.com/the60stp/posts/263797305546839?__cft__[0]=AZWygXmqEHFOP1tSm30PN-qfZd5gyWHOkUkE8_3HZgNjTBYeB8A0ui4QHM4JlyiF9kEKNKoRu_IMqkKYKWBNobVpUp_lLWCS30BumeHUh-Yrpoja703vk33mngLLbMnBRsXgyyNcLGP5DjiooGLGKLa2&__tn__=%2CO%2CP-R,2021-07-07,peez,Social Media Post,Initial Import,2021-07-12T18:48:07.000Z,3.0628125,101.7578125,,,,,,,['Dry Goods'],,"Instant noodles, Eggs, Cream crackers, Milo packs, Lipton tea packs, Canned food, Flour, Oil, Mihun, Rice (small bags)",https://www.facebook.com/the60stp/,,,,,,,,,,,,,,,2021-07-12T18:48:07.000Z
147,recgtjs5L4zuOh1CL,Ezy's Coconut Beverages,https://www.instagram.com/p/CQqDVjAMoOs/?utm_source=ig_web_copy_link,['Malay'],tempatanfest,2021-06-21,['General Supplies'],['Self-Service'],,"350-J, Jalan Gelugor, Taman Tun Sardon",11700.0,Penang,Gelugor,"9895+HW Gelugor, Penang","['Call', 'Instagram DM']",010-9451020 / 011-2867 6725,https://www.instagram.com/p/CQqDVjAMoOs/?utm_source=ig_web_copy_link,2021-06-21,peez,,Initial Import,2021-07-13T06:49:38.000Z,5.3689374999999995,100.3098125,,Roger (Insta DM https://www.instagram.com/achtungcoffeekl/),,,,,,,,,,,,,ImportRL50,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:38.000Z
148,rec8ZQ8X9NpRYqhaD,Masjid At-Taqwa Taman Brown Taman Tun Sardon,https://www.facebook.com/photo?fbid=10158380245606478&set=a.10158379320476478,['Malay'],Masjid At-Taqwa Taman Brown Taman Tun Sardon,2021-06-21,['Fresh Supplies'],['Self-Service'],Meet mosque officer before/after solat (do not need appointment),"Masjid At-Taqwa, Taman Brown Taman Tun Sardon",11700.0,Penang,Gelugor,"9893+RC Gelugor, Penang",['Call'],019-411 6910 / 019-420 8209 / 012-454 5449,https://www.facebook.com/MasjidTqwa/posts/4399270506802470?__cft__[0]=AZW0QtDtcHKrJXzxUHNHHUXc3yNdflLfMsDVCWqODngMUeiKKcG9muCMLHOoleQc849hym-mxtM2T8Bg7MGAJizzUSzAekl_mkGoMtL7SOaAVOoNTeczuwgvX6ZpP1Unm7bjYJDFwpeEC2tTlUSir2H4&__tn__=%2CO%2CP-R,2021-07-21,peez,,Initial Import,2021-07-13T06:49:39.000Z,5.369562500000001,100.3035625,,Tuan Haji Syed Baba Ahmad / En. Muhammad Faizal / Ustaz Mohamad Zikri,Muslim,,,,,,,,,True,,,ImportRL51,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:39.000Z
149,rec3lh9kq6KLupUeK,Food bank by RESTORAN DAPOQ MIMI,https://www.facebook.com/malaysiaku2030/posts/346685000195516,['Malay'],Business Owner,2021-07-21,['General Supplies'],['Self-Service'],No contact no,"10-2, Lebuh Nipah 6, Bayan Lepas,",11950.0,Penang,Bayan Lepas,"87PV+R4 Bayan Lepas, Penang",['IRL Only'],,https://www.facebook.com/malaysiaku2030/posts/346685000195516,2021-07-21,peez,,Initial Import,2021-07-13T06:49:40.000Z,5.3370625,100.2928125,,,,,,,,Provides diapers,,,,,,,ImportRL55,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:40.000Z
150,recYpyJobWAQLE6My,Butik & Kafe Cherry / Kafe & Butik Cherry (Ryeemz Enterprise),https://m.facebook.com/story.php?story_fbid=4644476868899005&id=100000102138290,['Malay'],tempatanfest,2021-06-21,['General Supplies'],['Self-Service'],,"1165-1, Batu 3 1, 2, Jalan Semabok",75050.0,Malacca,Malacca,57VQ+8C Malacca,['Call'],018-352 6592 / 019-655 7097 / 011-1019 7557,https://www.facebook.com/AcidPlaymad/posts/4676024552410903,2021-07-21,peez,,Initial Import,2021-07-13T06:49:41.000Z,2.1933125,102.2885625,,,,,,,,Provides diapers,,,,True,,,ImportRL58,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:41.000Z
151,recIiVQgdYxEdvxsc,Ample Sea Capital Foodbank,https://www.facebook.com/1522691411115276/posts/4314092045308518/,['Malay'],Ample Sea Capital Sdn.Bhd,2021-07-03,['General Supplies'],['Self-Service'],Mon-sun 10am,"No.495, Tingkat 1, Jln Mersing",86000.0,Johor,Kluang,383W+R7,,,,,Rained1,Social Media Post,Initial Import,2021-07-12T12:00:34.000Z,,,,,,,,,,Sponsored by a loans company. Not sure if that will cause people to take loans during this time but it's still a good charity irrespectively ,,,,,,,,,,,,,,,,,2021-07-12T12:00:34.000Z
152,recajrTJU9SAk5pWK, AJ Super Taste Restaurant,https://www.facebook.com/story.php?story_fbid=210405117643576&id=100060222683503,"['Mandarin', 'English']",N/A,2021-07-03,['General Supplies'],"['Self-Service', 'Home Delivery']",,"Lot 41, Di Tepi Jalan Batu 16",48000.0,Selangor,Rawang,"8HGC+28 Rawang, Selangor, Malaysia",['WhatsApp'],"012-6228588, 016-2326234, 012-3321551",https://www.facebook.com/permalink.php?story_fbid=4743273979022339&id=918124188204023,2021-07-05,revegreen,Social Media Post,Initial Import,2021-07-12T14:49:23.000Z,3.3250625,101.5708125,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-12T14:49:23.000Z
153,recTV0XONdj1vGNty,CARING BASURE PROJECT - FOODBANK,https://www.facebook.com/nasikukuskakma/posts/828854071159284,['Malay'],Nasi Kukus Kak Ma,2021-06-13,['General Supplies'],['Arrange Pickup'],Sun-Sat 8am-8pm,Bandar Teknologi Kajang and Kajang Utama,43000.0,Selangor,Kajang,"XR79+RH Semenyih, Selangor, Malaysia",['WhatsApp'],013-2700048,https://www.facebook.com/nasikukuskakma/posts/844839062894118,2021-07-12,revegreen,Social Media Post,Initial Import,2021-07-12T15:18:24.000Z,2.9645625,101.8189375,,Hj. Ahmad Faizal,,['Region Locked'],,MBB 1122 6912 3675,['Funding'],"word ""INFAK"" must be written as reference for cash donations, contributors/donors should whatsapp the contact person upon donation to provide their 1. name, 2. mobile number, 3. number of Lot (one lot is RM30)",only eggs and uncooked rice iis offered,,registration is done via whatsapp to receive donations,True,,,,,,,,,,,,,2021-07-12T15:18:24.000Z
